filename;cell;current;shadow;power;abs_power;mean;std;rel_power;std_power;std_power_norm;pv_kind;class_std
P15C7.5S5.tiff;15;2,53;5;1,9;2,887;2,016333333;0,519526039;0,658122619;-0,223922045;0,556563018;Poli;2
P15C3.75S6.tiff;15;1,27;6;0,9766;1,41966;1,059007207;0,206403831;0,68791119;-0,399252315;0,521929378;Poli;2
P15C4.5S6.tiff;15;1,53;6;1,1462;1,6753;1,241314286;0,260990332;0,684175968;-0,36443605;0,535067615;Poli;2
P15C5.25S6.tiff;15;1,78;6;1,2892;1,92266;1,424800901;0,294148665;0,670529371;-0,460994446;0,512303664;Poli;2
P15C6S6.tiff;15;2,03;6;1,4541;2,19458;1,611381982;0,348686874;0,662586919;-0,451069409;0,541923509;Poli;2
P15C6.75S6.tiff;15;2,28;6;1,6374;2,45378;1,784651818;0,398669961;0,667296987;-0,369357695;0,558002211;Poli;2
P15C7.5S6.tiff;15;2,53;6;1,8344;2,887;2,016333333;0,519526039;0,635400069;-0,350190981;0,532989707;Poli;2
P16C3.75S0.tiff;16;1,27;0;0,7852;1,41966;1,059007207;0,206403831;0,553090177;-1,326560685;0,327159866;Poli;2
P16C4.5S0.tiff;16;1,53;0;0,5669;1,6753;1,241314286;0,260990332;0,338387155;-2,584058501;0,074632871;Poli;2
P16C5.25S0.tiff;16;1,78;0;0,672;1,92266;1,424800901;0,294148665;0,349515775;-2,559253163;0,120577026;Poli;2
P16C6S0.tiff;16;2,03;0;0,7075;2,19458;1,611381982;0,348686874;0,322385149;-2,592245508;0,120596745;Poli;2
P16C7.5S0.tiff;16;2,53;0;0,7793;2,887;2,016333333;0,519526039;0,269934188;-2,381080524;0,153840306;Poli;2
P16C3.75S1.tiff;16;1,27;1;0,485;1,41966;1,059007207;0,206403831;0,341631095;-2,780991054;0,021674977;Poli;2
P16C4.5S1.tiff;16;1,53;1;0,5091;1,6753;1,241314286;0,260990332;0,303885871;-2,805522644;0,028692723;Poli;2
P16C5.25S1.tiff;16;1,78;1;1,1931;1,92266;1,424800901;0,294148665;0,620546534;-0,787699992;0,451310583;Poli;2
P16C6S1.tiff;16;2,03;1;1,3592;2,19458;1,611381982;0,348686874;0,61934402;-0,723233368;0,488368848;Poli;2
P16C6.75S1.tiff;16;2,28;1;0,644;2,45378;1,784651818;0,398669961;0,262452217;-2,861143122;0,067684814;Poli;2
P16C7.5S1.tiff;16;2,53;1;0,5989;2,887;2,016333333;0,519526039;0,207447177;-2,728320097;0,089013701;Poli;2
P16C3.75S2.tiff;16;1,27;2;0,4996;1,41966;1,059007207;0,206403831;0,351915247;-2,710255933;0,036532004;Poli;2
P16C4.5S2.tiff;16;1,53;2;0,5066;1,6753;1,241314286;0,260990332;0,302393601;-2,815101543;0,026705692;Poli;2
P16C5.25S2.tiff;16;1,78;2;0,5175;1,92266;1,424800901;0,294148665;0,269158354;-3,084497771;0,022518429;Poli;2
P16C6S2.tiff;16;2,03;2;0,5231;2,19458;1,611381982;0,348686874;0,23835996;-3,121086752;0,01653479;Poli;2
P16C6.75S2.tiff;16;2,28;2;0,5276;2,45378;1,784651818;0,398669961;0,215015201;-3,153113954;0,010232685;Poli;2
P16C7.5S2.tiff;16;2,53;2;0,525;2,887;2,016333333;0,519526039;0,181849671;-2,870565133;0,062457791;Poli;2
P16C3.75S3.tiff;16;1,27;3;0,4637;1,41966;1,059007207;0,206403831;0,326627502;-2,884186813;0;Poli;2
P16C4.5S3.tiff;16;1,53;3;0,473;1,6753;1,241314286;0,260990332;0,282337492;-2,943841944;0;Poli;2
P16C5.25S3.tiff;16;1,78;3;0,4951;1,92266;1,424800901;0,294148665;0,257507828;-3,16064974;0,00830152;Poli;2
P16C6S3.tiff;16;2,03;3;0,5012;2,19458;1,611381982;0,348686874;0,228380829;-3,18389382;0,004176022;Poli;2
P16C6.75S3.tiff;16;2,28;3;0,508;2,45378;1,784651818;0,398669961;0,207027525;-3,202277427;0,000558615;Poli;2
P16C7.5S3.tiff;16;2,53;3;0,5321;2,887;2,016333333;0,519526039;0,184308971;-2,856898831;0,06500917;Poli;2
P16C3.75S4.tiff;16;1,27;4;0,4822;1,41966;1,059007207;0,206403831;0,339658792;-2,794556694;0,018825684;Poli;2
P16C4.5S4.tiff;16;1,53;4;0,4911;1,6753;1,241314286;0,260990332;0,293141527;-2,874490716;0,014386102;Poli;2
P16C5.25S4.tiff;16;1,78;4;0,5004;1,92266;1,424800901;0,294148665;0,260264425;-3,14263164;0,011665342;Poli;2
P16C6S4.tiff;16;2,03;4;0,5172;2,19458;1,611381982;0,348686874;0,235671518;-3,138007378;0,013205259;Poli;2
P16C6.75S4.tiff;16;2,28;4;0,5247;2,45378;1,784651818;0,398669961;0,213833351;-3,160388141;0,008801317;Poli;2
P16C7.5S4.tiff;16;2,53;4;0,5237;2,887;2,016333333;0,519526039;0,181399377;-2,873067414;0,061990637;Poli;2
P16C3.75S5.tiff;16;1,27;5;0,4733;1,41966;1,059007207;0,206403831;0,333389685;-2,837676048;0,009769004;Poli;2
P16C4.5S5.tiff;16;1,53;5;0,4785;1,6753;1,241314286;0,260990332;0,285620486;-2,922768366;0,004371467;Poli;2
P16C5.25S5.tiff;16;1,78;5;0,4858;1,92266;1,424800901;0,294148665;0,252670779;-3,192266406;0,002398963;Poli;2
P16C6S5.tiff;16;2,03;5;0,5045;2,19458;1,611381982;0,348686874;0,229884534;-3,174429741;0,006038302;Poli;2
P16C6.75S5.tiff;16;2,28;5;0,5182;2,45378;1,784651818;0,398669961;0,211184377;-3,176692354;0,00559308;Poli;2
P16C7.5S5.tiff;16;2,53;5;0,525;2,887;2,016333333;0,519526039;0,181849671;-2,870565133;0,062457791;Poli;2
P16C3.75S6.tiff;16;1,27;6;0,4718;1,41966;1,059007207;0,206403831;0,332333094;-2,844943355;0,008242597;Poli;2
P16C4.5S6.tiff;16;1,53;6;0,4745;1,6753;1,241314286;0,260990332;0,283232854;-2,938094604;0,001192218;Poli;2
P16C5.25S6.tiff;16;1,78;6;0,4834;1,92266;1,424800901;0,294148665;0,251422508;-3,200425545;0,000875723;Poli;2
P16C6S6.tiff;16;2,03;6;0,4938;2,19458;1,611381982;0,348686874;0,225008886;-3,205116299;0;Poli;2
P16C6.75S6.tiff;16;2,28;6;0,508;2,45378;1,784651818;0,398669961;0,207027525;-3,202277427;0,000558615;Poli;2
P16C7.5S6.tiff;16;2,53;6;0,5038;2,887;2,016333333;0,519526039;0,174506408;-2,911371557;0,054839586;Poli;2
